,date,text
211,2019-06-18 00:09:07,RT @adamcbest: This Edmure Tully/Joe Biden meme is perfection... #GameOfThronesFinale https://t.co/sGMRMsTdQF
212,2019-06-18 00:04:10,"RT @gameofupdates: thank you to the most incredible cast for working so hard to bring our favourite characters to life ❤️

#gameofthrones #…"
213,2019-06-17 23:52:41,RT @dianewinston: My fave: Game of Thrones and the real world |https://t.co/vcDH5Tthsl @RNS @usccrcc #GameOfThronesFinale @Sacred_Writes #A…
214,2019-06-17 23:50:46,"RT @acursedlove: EVERYBODY LET’S SAY THANK YOU TO THE BEST CAST EVER. 

#GamefThrones #GameOfThronesFinale 
#TheFinalEpisode https://t.co/w…"
215,2019-06-17 22:57:37,RT @renegadecut: The #GameofThronesFinale and reaction to it got me thinking about American interventionism and how we see civilian casualt…
216,2019-06-17 21:56:27,"Season 8 is @realDonaldTrump's favorite season of Game of Thrones. 

#got #eightysixfourtyfive #bigly #GameOfThronesFinale #gameofthrones"
217,2019-06-17 20:50:48,RT @redbandreview: We’re now available on iTunes and all #podcast apps that use this library! Come join the party! #mcu #johnwick #GameOfTh…
218,2019-06-17 20:48:04,RT @OloyeBukoye: The True King of the Seven Kingdom. #GameOfThrones #GameOfThronesFinale #JonSnow we love you https://t.co/RjPUeSPI8m
219,2019-06-17 20:27:25,"@nikolajcw best brother EVER! He always have some sweets for sister @IAMLenaHeadey 😋❤
#GameOfThronesFinale #cersei #jaimelannister https://t.co/mgESOGTD0I"
220,2019-06-17 20:16:53,RT @ItsGeroZ: #GOTFinale #GameOfThronesFinale  I hope HBO and their producers realize how they screwed up an amazing story and apologize fo…
221,2019-06-17 20:16:48,"Thank you, Jon Snow. You DO know something. #GameOfThronesFinale #YouKnowSomethingJonSnow #Iagree https://t.co/wkyBwOdCbO"
222,2019-06-17 20:06:08,RT @BrucieFilm: As long as the films don't overtake the books if they make a prequel trilogy. We all know how that can turn out 😬 #HungerGa…
223,2019-06-17 19:58:50,As long as the films don't overtake the books if they make a prequel trilogy. We all know how that can turn out 😬 #HungerGamesPrequel #GameOfThronesFinale https://t.co/VnHuZSe1w7
224,2019-06-17 19:55:10,Bran the Broken 😂 #GameOfThronesFinale
225,2019-06-17 19:44:02,Queen Daenerys never even sat on the Iron Throne. She just touched it and died #GameOfThronesFinale
226,2019-06-17 19:13:48,"RT @StartGrowthHack: Another example of deepfake. This time Jon Snow apologized for season 8 of Game Of Thrones.

#GameOfThrones #GameOfThr…"
227,2019-06-17 18:43:57,"One month has passed since the last episode of #GameOfThronesFinale 
#GameofThrones 
#got https://t.co/YHmWq79jIW"
228,2019-06-17 18:37:08,Just finished #GOT #GameOfThronesFinale and the writers completely destroyed Jon Snow’s character arc. Most of the character arcs were destroyed. So many unanswered questions. #Disappointment
229,2019-06-17 18:32:27,"RT @waltermurimi92: Drogon destroying the iron throne because new king Bran got his own seat
#GameOfThronesFinale
#TheFinalEpisode
#GameOfT…"
230,2019-06-17 18:29:55,"RT @acursedlove: EVERYBODY LET’S SAY THANK YOU TO THE BEST CAST EVER. 

#GamefThrones #GameOfThronesFinale 
#TheFinalEpisode https://t.co/w…"
231,2019-06-17 18:18:25,Everyone wanted a better death for her!! #GameOfThronesFinale https://t.co/8IobGGyEEB
232,2019-06-17 17:55:55,"#NewProfilePic since I'm going to finally start using twitter.

What's your house? (HP/GOT)

#HarryPotter #GameofThrones #GameOfThronesFinale #HouseTargaryen #Slytherin https://t.co/zY0NSBGLCz"
233,2019-06-17 17:42:38,"Unable to let @GameOfThrones go? Neither are we, so we talk about it now that the dust has settled on the series finale, and share our thoughts on how it did - and should - have ended.

#GameOfThronesFinale #podcast

https://t.co/7DG7km2gcl"
234,2019-06-17 17:25:15,"RT @Elhassan143: So basically Jon Snow went through what he had to go through just to get back to what he used to go through😭
#GOT #GameOfT…"
235,2019-06-17 17:22:37,"RT @LordImperiex89: #GameOfThronesFinale #GameOfThrones #GOT
D&amp;D really ended Game of Thrones like that.

Everyone https://t.co/ti4XHfgqnN"
236,2019-06-17 17:19:51,"RT @StartGrowthHack: Another example of deepfake. This time Jon Snow apologized for season 8 of Game Of Thrones.

#GameOfThrones #GameOfThr…"
237,2019-06-17 17:14:01,"The content we need, the distribution we don't: Why HBO needs to up its game to stay relevant | https://t.co/PWLdxcpPlO @HBO @WarnerMediaGrp #GameOfThronesFinale #GameofThronesSeason8 #gameofthrones #tv #subscription #svod #TVShows #WhatToWatch https://t.co/FjtANlyEvH"
238,2019-06-17 16:37:36,Wen bored at work...#aryastark #GameOfThronesFinale https://t.co/tzmal6Mebu
239,2019-06-17 16:27:02,Lena Headey On 'Game Of Thrones' Ending: 'I Wanted A Better Death' For Cersei https://t.co/vLAi9k7clA #GameOfThronesFinale #GameOfThrones #GoT https://t.co/oD0vJGTC3d
240,2019-06-17 16:25:41,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ…"
241,2019-06-17 16:19:48,@BorisJohnson is now in the position to destroy the political career of any opponent he chooses . Until they mount a backbench revolt after the general election . #GameOfThronesFinale https://t.co/FEJ8QRAQET
242,2019-06-17 16:05:39,"RT @TootingPRSS: Thanks @TootingTram for adding your #GameOfThrones Quiz to our #Tooting events page! https://t.co/ClOOfTRyDD
#GameOfThrone…"
243,2019-06-17 16:00:33,"RT @TootingPRSS: Thanks @TootingTram for adding your #GameOfThrones Quiz to our #Tooting events page! https://t.co/ClOOfTRyDD
#GameOfThrone…"
244,2019-06-17 15:49:26,"RT @Elhassan143: So basically Jon Snow went through what he had to go through just to get back to what he used to go through😭
#GOT #GameOfT…"
245,2019-06-17 15:40:31,"So basically Jon Snow went through what he had to go through just to get back to what he used to go through😭
#GOT #GameOfThronesFinale"
246,2019-06-17 15:33:25,"RT @StartGrowthHack: Another example of deepfake. This time Jon Snow apologized for season 8 of Game Of Thrones.

#GameOfThrones #GameOfThr…"
247,2019-06-17 15:26:25,"RT @ohmytargaryen: Drogon trying to wake up Dany
That moment destroyed my heart 

#GameOfThrones #GameOfThronesFinale https://t.co/46Y6bJnN…"
248,2019-06-17 15:25:05,"Discover The 5 Step Framework I Used To Help My Students “Go From Zero” To Selling Over $31 Million in Products - Download My Audiobook Now!

  ""Master The Entire Formula To Starting From ZERO""

        https://t.co/WpMncTCyWo

#USA #uxdesignweekly  #USA #CA #GameOfThronesFinale"
249,2019-06-17 15:21:56,"Thanks @TootingTram for adding your #GameOfThrones Quiz to our #Tooting events page! https://t.co/ClOOfTRyDD
#GameOfThronesFinale #GoTFinale https://t.co/u2wOaz78sG"
250,2019-06-17 15:17:51,"RT @casaSpammer: Review Game of Thrones: The Iron Throne 

#GameOfThronesFinale #GaneOfThrones #GameofThrones8x06 por @HypatiaHispalis 
htt…"
251,2019-06-17 15:00:03,Mother of Dragons shirts! Glitter or reg! Tee or tank!!! Sizes up to 2X. #gotshirt #motherofdragons #MomBodSquad #MondayMorning #danerys #GameOfThronesFinale https://t.co/8cOibMQa4b
252,2019-06-17 14:29:10,"#GameOfThronesFinale @GameOfThrones #LenaHeadey  Game of Thrones' Star Lena Headey 'Wanted  Better' Death for Cersei  https://t.co/E5OLEkbkX9    GOT Writers: “really Lena, you DONT want your character to be crushed to death by a building?!! What kind of a pampered celeb are you?” https://t.co/nRv6Q47AME"
253,2019-06-17 14:18:34,"And now his watch has ended. Check out UK-based artist Robert Ball's 'Beautiful Death' poster for the #GameOfThronesFinale, plus the other 5 he made for Season 8. This series completes his 74-poster #GameOfThrones collection tt started in 2011. #amwriting
https://t.co/QhLTpVnYNl"
254,2019-06-17 14:00:57,"The voice sounds so similar to Kit Harington's Jon Snow accent it's hard to discern it from the real thing.
#KitHarrington #GameOfThronesFinale #video #funny #JonSnow

https://t.co/qo4ppd3Wa3 https://t.co/6KuLOQ9cdI"
255,2019-06-17 13:47:52,RT @quadmcomics: NOW AVAILABLE for your listening enjoyment - THE QUAD M SHOW Ep. 156! Download or stream from your favorite podcast catchi…
256,2019-06-17 13:37:39,RT @defudger: #JonSnow's apology for Season 8 is finally out. #GameOfThronesFinale #GameOfTrones #got #deepfake https://t.co/uaKVLcjOKZ
257,2019-06-17 12:45:44,RT @AnahitaEfte: The most successful part of #GameOfThronesFinale was getting me pumped about the characters’ endings in relation to the bo…
258,2019-06-17 12:24:10,"dracarys
#GameOfThronesFinale #GameOfTrones #DaenerysTargaryen #GoTFinale #got #motherofdragons #HBO https://t.co/V6UTZ1KQUt"
259,2019-06-17 12:03:00,"Scene is so similar... Looks like carbon copy from an old
Indian TV show Aladdin... Must watch!!

@HBO @GameOfThrones 
#aryakillsnightking #hbo  #GameOfThronesFinale #aryastark #copy
#resemblanceisuncanny https://t.co/TrxtTCTeC8"
260,2019-06-17 10:52:25,"RT @gidoesworld: #VOICE_ANATOMY IS COMING BACK! GET YOUR TICKET! I'M NOT ASHAMED OF #JESUS_CHRIST!
#جدة_الأن #มาตาฮารีโป๊ะแตก #GameOfThrone…"
261,2019-06-17 10:50:00,"This is #wicked! 1994 D/D error or catastrophic Die failure with breaks N clash ... Lincoln penny  "" #GameOfThronesFinale "" edition 
#coins #art #imagination #maddking #GOT #dragons #Kings #queens #Monster #beast #witches #skulls  #treasure #SoulCaliburVI  #darkages @GameOfDot https://t.co/6uN3hGhlVx"
262,2019-06-17 10:26:53,The Mother of Dragons deserved better... 🐉❤️ #GameOfThronesFinale #GOT
263,2019-06-17 10:13:42,"Great night presenting and hosting for The Movie Prop Warehouse. Wun Wun and the Predator from AVP amongst others, the actor Ian Whyte. #host #presenter #wunwun #got #GamesOfThrones @UKPropWarehouse #GameOfThronesFinale  @Ian_Whyte @AnExpWith #starwars #prometheus #predator https://t.co/sgspHGew2r"
264,2019-06-17 08:51:10,@UnSubtleDesi Even D&amp;D are smarter than INC. They didnt make Jon Snow the king of 7 kingdoms because he didnt want it. INC at least learn from GoT... :) #GameOfThronesFinale
265,2019-06-17 08:49:46,"RT @thegoodtheweird: https://t.co/0Oz3E1fwyu #forthethrone #GameOfThronesFinale soundtrack review :)

#sza #asaprocky #theweeknd #jamesarth…"
266,2019-06-17 08:42:35,Game of thrones lovers.... Where does this place look like??..... Mine:Kings landing #GOTfinal #GameOfTrones #GameOfThonesFinale #gameofthones #GamesOfThrones #JonSnow #DaenerysTargaryen #SansaStark #HBO #AryaStark #GameOfThronesFinale https://t.co/VHbMN1ys40
267,2019-06-17 08:28:39,"RT @TheRealMuftah: The best speech ever in game of thrones 🤣🤣

#gameofthrones
#gameofthronesfinale https://t.co/PBOXCtwMd7"
268,2019-06-17 08:02:34,RT @antora_shaon: this would have made absolute sense!!!! #GameOfThronesFinale https://t.co/SDayoQqpwf
269,2019-06-17 07:04:00,"RT @StartGrowthHack: Another example of deepfake. This time Jon Snow apologized for season 8 of Game Of Thrones.

#GameOfThrones #GameOfThr…"
270,2019-06-17 07:01:47,RT @istillmisss: Me before calling HBO after Jon betrayed Daenerys #GameOfThronesFinale #istillmiss https://t.co/XC4KyZgCf2
271,2019-06-17 07:01:31,Me before calling HBO after Jon betrayed Daenerys #GameOfThronesFinale #istillmiss https://t.co/XC4KyZgCf2
272,2019-06-17 07:00:41,RT @THEtrevor15: The journey ends tonight #GameOfThronesFinale
273,2019-06-17 06:59:59,"RT @StartGrowthHack: Another example of deepfake. This time Jon Snow apologized for season 8 of Game Of Thrones.

#GameOfThrones #GameOfThr…"
274,2019-06-17 06:53:55,RT @Ben_Amos__: Kings Landing must be the Midwest of Westeros because they went from snow to sunny weather in the course of a day #GamefThr…
275,2019-06-17 06:47:17,"Another example of deepfake. This time Jon Snow apologized for season 8 of Game Of Thrones.

#GameOfThrones #GameOfThronesFinale #GameofThronesSeason8 #JonSnow #DeepFake #Tech #Technology #GoT https://t.co/DP6pIv9iyT via StartGrowthHack"
276,2019-06-17 06:42:28,"Another example of deepfake. This time Jon Snow apologized for season 8 of Game Of Thrones.

#GameOfThrones #GameOfThronesFinale #GameofThronesSeason8 #JonSnow #DeepFake #Tech #Technology #GoT https://t.co/NiLARO8M7A"
277,2019-06-17 06:23:43,"RT @taniie_: Tagged neck piece and bracelet 
Dm or pm 09053663364 to grab yours😄

 IG: https://t.co/Y9almT7vOv
Help Retweet 😚😙 
#bracelets…"
278,2019-06-17 06:04:58,RT @KevinPigeon: If Sansa doesn’t show up with a giant Westerosi army I’m gonna be pissed off #GameOfThronesFinale
279,2019-06-17 05:56:42,RT @PatrickSmith316: When you don't contribute to the group project &amp; still get an A  #GameOfThronesFinale https://t.co/mJHfEVcGQC
280,2019-06-17 05:41:12,"RT @daenerys_world: FIRE AND BLOOD 🔥❤ 

#GameofThrones #EmiliaClarke #DaenerysTargaryen #GameOfThronesFinale #GoTFinale #GOTfinal #gots8 #d…"
281,2019-06-17 04:55:59,RT @devonpalmer_: #GameOfThronesFinale can’t believe this https://t.co/o4grycR8Ec
282,2019-06-17 04:54:52,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ…"
283,2019-06-17 04:48:38,RT @Wayne_1da: WWWTTTTTFFFFFFFFF WASSS THATTTTTTT???!!!!!!! #StillPissed #TheSopranosAllOverAgain #GOT #GOTFinale #GameOfThronesFinale #Gam…
284,2019-06-17 04:47:10,RT @TehBryceisright: 8 seasons just so Westeros could elect some cereal grain as their next king #GameofThronesFinale
285,2019-06-17 04:14:50,"RT @like60pandas: The last this Brienne wrote about Jamie was ""smashed this pussy lol"" 
Bet
#GameofThrones #GameOfThronesFinale"
286,2019-06-17 04:09:12,"RT @nitin_indave: Why don't just Arya ask Bran what is West of Westeroes ?? 
#GameOfThrones #GameOfThronesFinale 
#GOTFinale https://t.co/C…"
287,2019-06-17 04:08:21,RT @yayserotonin: That's it. I found the ending we all deserve. I made myself forget the actual ending and convinced myself that this was h…
288,2019-06-17 04:03:12,"RT @MrFightClips: They got no damn respect😂
#GameOfThrones #GameOfThronesFinale #GamesOfThronesFinale #GamefThrones #JonSnow #fights #fight…"
289,2019-06-17 04:03:06,RT @ZABEN2002: So...what's the Night actually Watching now??? #GameofThrones #GameOfThronesFinale
290,2019-06-17 03:36:40,"RT @MoodyRob: Jon taking people back north, a reversal of people fleeing the north from the NK. Savior #theprincewhowaspromused #gameofthro…"
291,2019-06-17 02:31:34,"RT @daenerys_world: NOSTALGIE.....❄❤
I miss u @GameOfThrones 

#GameOfThronesFinale #GameOfThrones #DaenerysTargaryen #JonSnow #GoTFinale #…"
292,2019-06-17 02:31:03,RT @devonpalmer_: #GameOfThronesFinale can’t believe this https://t.co/o4grycR8Ec
293,2019-06-17 02:10:42,RT @Facciani10: They could not have done a worse job. #GameOfThronesFinale
294,2019-06-17 01:52:42,"FIRE AND BLOOD 🔥❤ 

#GameofThrones #EmiliaClarke #DaenerysTargaryen #GameOfThronesFinale #GoTFinale #GOTfinal #gots8 #dragons #AryaStark #Targaryen #France https://t.co/3jnZHR7jIZ"
295,2019-06-17 01:41:55,RT @sammie__dil: How I feel seeing Jaime’s body after convincing myself he was alive #GameOfThronesFinale https://t.co/SOMfgTemsb
296,2019-06-17 01:40:37,"RT @GaryCMeleJr: (Essentially) a month after the #GameOfThronesFinale 

Know many were disappointed with the ending, but it didn’t take the…"
297,2019-06-17 01:28:01,Lena Headey On 'Game Of Thrones' Ending: 'I Wanted A Better Death' For Cersei https://t.co/A0jXMXaaZk #GameOfThronesFinale #GameOfThrones #GoT https://t.co/Jqs5urfbcL
298,2019-06-17 01:25:02,"Do you know the REAL legend of King Arthur? Or just the imitations?
Discover the #epic #book series: https://t.co/by9W3pigYJ

#epicfantasy #Knight #FathersDay #Read #GameOfThronesFinale #GameofThrones #KindleBook https://t.co/BmWUmTPMto"
299,2019-06-17 01:20:44,"RT @_PS_Snape: sometimes duty is death of love.
#ForTheThrone #DemThrones #GameOfThronesFinale
#GameOfThrones https://t.co/FrpgMveqSd"
300,2019-06-17 00:49:09,"Finally finished #GameofThrones and I honestly thought the #GameOfThronesFinale was an amazing wrap up. Season 8 might be my favorite season. All in all, the show was a hell of a ride."
301,2019-06-17 00:47:51,"I see why people complain about the #GameOfThronesFinale 

Though people will complain about just any series that doesn't end the way they like.

What I'm tryna say is, READ THE BOOKS! Even if you've read them before, read them again

Sorry for bothering you 😁"
302,2019-06-17 00:40:10,RT @RwB1599: My watch has ended! #GameOfThronesFinale #TheFinalEpisode
303,2019-06-17 00:31:23,A Song of meh: My Game of Thrones Series Finale Review https://t.co/THrO7yVSMA via @YouTube  #gameofthrones  #GoT #gameofthronesreview #gameofthronesfinale #latetotheparty
304,2019-06-17 00:21:09,"Tagged neck piece and bracelet 
Dm or pm 09053663364 to grab yours😄

 IG: https://t.co/Y9almT7vOv
Help Retweet 😚😙 
#bracelets #Got #GameOfThronesFinale #FathersDay #blinglagosians #TotalAFCON2019 #SundayThoughts https://t.co/woHyQA9PSX"
305,2019-06-17 00:06:24,"#MySundayNightRituals
Mourn the ending of Game of Thrones! #GameOfThronesFinale"
306,2019-06-16 23:52:47,"https://t.co/GyWnlOLrab

My new video
#HappyFathersDay #يوم_الاب_العالمي #AmitabhBachchan 
#GOT7_KEEPSPINNINGinSeoul_Day2  #GameOfThronesFinale"
307,2019-06-16 23:20:10,RT @robert_sith305: Game of thrones night king and Theon recreation!!!!!! #GameOfThronesFinale #GameofThronesSeason8 #nightking #GameOfThor…
308,2019-06-16 23:18:15,"RT @Shatha816: Why everyone was so unsatisfied and angry by the ending of #GOT #GameOfThronesFinale 
I feel it is the best senario ever 😍👏🏽…"
309,2019-06-16 23:13:29,#art  is doin  #drawings n stuff   tone    dus a bit  ov   paintin   on th  side  #GameOfThronesFinale  wassa  bit on th side i feel 🤮 https://t.co/NAbUI3AXqH
310,2019-06-16 22:59:01,"RT @Cutewalterr: #GameOfThronesFinale 

This guy just Perfected the Game of Thrones Characters. 😂😂😂

Which did he get the most?

https://t.…"
311,2019-06-16 22:42:50,RT @robert_sith305: Game of thrones night king and Theon recreation!!!!!! #GameOfThronesFinale #GameofThronesSeason8 #nightking #GameOfThor…
312,2019-06-16 22:42:15,RT @Dr_Nejad: Farewell Game of Thrones. Thank you for 8 years of entertainment! #GameOfThronesFinale
313,2019-06-16 22:33:32,RT @Rorivera27: I just want to see if they make a new series with Arya called West of Westeros! I’ll pay good money to see that series!! #A…
314,2019-06-16 22:26:30,RT @ArakiCrafts: Extra wide teeth comb https://t.co/fMLn07SiqN pocket size #mondaymotivation #travel #nature #GameOfThronesFinale #MyMornin…
315,2019-06-16 22:14:40,#JonSnow's apology for Season 8 is finally out. #GameOfThronesFinale #GameOfTrones #got #deepfake https://t.co/uaKVLcjOKZ
316,2019-06-16 22:13:50,"RT @LowahLavierah: One of the best and powerful scenes in GOT👏 I kept repeating it ,crying,smiling just mixed feelings..Peter is a really g…"
317,2019-06-16 22:13:10,RT @amyjeanpdx: R U fucking kidding me @people?? WTFuck #michelecorriston you dumb B. The POST may contain spoilers? The HEADLINE GIVES THE…
318,2019-06-16 21:46:35,RT @xo_kristenleigh: “Jaime Lannister is the nastiest skank bitch I’ve ever met. DO NOT TRUST HIM. He is a fugly slut!” #GameOfThronesFinal…
319,2019-06-16 21:41:41,"RT @sanshodelaine: Queen in the north!
Lots of symbolism here. Chose the colors that mostly represent house Stark. Drawing the armor was th…"
320,2019-06-16 21:41:10,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ…"
321,2019-06-16 21:14:15,"Btw, while watching #GameOfThronesFinale and the #NBAFinals with the #WeTheNorth Toronto campaign, I must say I was hoping for some local #north Kosovo #political references.
Seemed only natural."
322,2019-06-16 21:13:54,RT @ihateyoujodyy: Sam sitcho dumbass back down #GameOfThronesFinale
323,2019-06-16 20:33:38,"RT @thegoodtheweird: https://t.co/0Oz3E1fwyu #forthethrone #GameOfThronesFinale soundtrack review :)

#sza #asaprocky #theweeknd #jamesarth…"
324,2019-06-16 20:23:52,"RT @sanshodelaine: Queen in the north!
Lots of symbolism here. Chose the colors that mostly represent house Stark. Drawing the armor was th…"
325,2019-06-16 20:23:22,"RT @sanshodelaine: Queen in the north!
Lots of symbolism here. Chose the colors that mostly represent house Stark. Drawing the armor was th…"
326,2019-06-16 20:20:10,Just watched the last episode of #Jamestown. Did I blink? Did I miss something? It made the #GameOfThronesFinale seem positively well considered and overly long. So glad I spent these last few years watching it. Thanks for nothing.
327,2019-06-16 20:12:32,"https://t.co/0Oz3E1fwyu #forthethrone #GameOfThronesFinale soundtrack review :)

#sza #asaprocky #theweeknd #jamesarthur"
328,2019-06-16 19:58:15,"Some of you guys asked for more GOT, this might be the last one for a while, or at least until we get any interesting news regarding the show. Game of Thrones - The Assassination of Jon &amp; Daenerys! RANT https://t.co/XMG791j2nN via @YouTube #GameOfThronesFinale https://t.co/3yWhfYDIWx"
329,2019-06-16 19:50:29,"Turns out, Jon Snow really did know nothing after all. Either that or David Benioff and D. B. Weiss were so consumed with Daenery's character assassination that they forgot about this scene...and so many others. #GameOfThrones #GameOfThronesFinale https://t.co/oYXWGt6xcz"
330,2019-06-16 19:39:37,"""That's what i do i drink and i know things"" ~ Jungkook's style
#BTS #got #GameOfThronesFinale
https://t.co/aNNZJX9CB1"
331,2019-06-16 19:34:48,RT @10YearsInTheUSA: Can’t still believe how whack was #GameOfThronesFinale  #GOT https://t.co/eDOEQedCvk
332,2019-06-16 19:30:24,Game of Thrones Night King! https://t.co/5UOa7yc7pt @EMGraphicsEbay @FWMediaTweets @EMGraphicsEbay @GameOfThrones #GameofThrones #GameOfThronesFinale #GameofThronesSeason8 #gots08e03 #gotseason7 #nightking #JonSnow #AryaStark #khaleesi #whitewalker #ebayfinds
333,2019-06-16 18:50:44,"@McKayMSmith Still in my boxers having just watched the #GameOfThronesFinale. 
I love #FathersDay"
334,2019-06-16 18:49:27,We wanted a better ending full stop!!! #letDown #GameOfThronesFinale https://t.co/vMDzG1gaU5
335,2019-06-16 18:46:30,RT @renegadecut: The #GameofThronesFinale and reaction to it got me thinking about American interventionism and how we see civilian casualt…
336,2019-06-16 18:39:49,We all expected a better death #GameOfThronesFinale https://t.co/cBfyi4G5Ou
337,2019-06-16 18:38:04,You can find memes like this on our instagram page: #GameOfTrones #GameOfThronesFinale #stark #lannister #baratheon #joffrey #joffrey #tommen #cersei #bran #threeeyedraven #king #queen #westeros #bronnandhiscastle #instagram https://t.co/MRsLGYRXv8
338,2019-06-16 18:16:20,Trending #GameofThrones #GameOfThonesFinale #GameOfTrones #gameofthones #gamefthrones #GamesOfThrones #GameOver #GameOfThornes #GameofThronesSeason8 #GameOfThronesFinale #leadership #management #investing #F4F
339,2019-06-16 18:14:20,"RT @tilspringblooms: ""When the snows fall and the white winds blow, the lone wolf dies but the pack survives."" — 
#GameOfThronesFinale #The…"
340,2019-06-16 17:52:08,"Does @nikolajcw and @IAMLenaHeadey have a joint wardrobe?) this to much for my shipper heart!❤
#GameOfThronesFinale #Cersei #JaimeLannister https://t.co/csyJDMj6Eo"
341,2019-06-16 17:01:34,"LISTEN: recover from #GameOfThronesFinale with this week's metal mix! Featuring Through The Noise, Blacklist 9, Genus Ordinis Dei, Nereis, A Breach Of Silence, and many more on our TOTAL ECLIPSE Spotify playlist! https://t.co/aZt3QIURzR"
342,2019-06-16 16:48:06,RT @quadmcomics: NOW AVAILABLE for your listening enjoyment - THE QUAD M SHOW Ep. 156! Download or stream from your favorite podcast catchi…
343,2019-06-16 15:52:30,Trish’s arc was exciting then painful to watch but it was done in such a way that it felt organic and earned. I kept comparing it to the way DnD crapped it for Dany. #JessicaJones #GameOfThronesFinale
344,2019-06-16 15:34:01,It's very strong. #DevilMayCry  #GameOfThronesFinale #GameOfThrones https://t.co/Sc65EpB6bu
345,2019-06-16 15:09:14,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ…"
346,2019-06-16 14:28:46,"RT @realFFK: ""Bend the knee""-Daenarys Targarayan

""Winter is coming""-Jon Snow. 

""For the night is dark and is full of terrors""-Mellisandra…"
347,2019-06-16 14:28:45,"RT @kistengandalf: My mood in #GameOfThrones. What are your thoughts on the #GameOfThronesFinale?
https://t.co/qBosbFI2av"
348,2019-06-16 13:04:39,"RT @cutewalter_: #GameOfThronesFinale 

This guy just Perfected the Game of Thrones Characters. 😂😂😂

Which did he get the most?

https://t.…"
349,2019-06-16 12:31:29,"Let's talk about this cute little precious baby @IAMLenaHeadey 
❤❤❤
#lenaheadey #GameOfThronesFinale #Cersei https://t.co/atXFFyNrZg"
350,2019-06-16 12:25:07,Sick! #GameOfThronesFinale https://t.co/qiTUnFMPz4
351,2019-06-16 11:54:32,"And it was a ""wise"" ending, a classic move to be fair to all characters. Especialy giving Jon Snow a full circle ending as a night's watch man. So the audience could feel home. #GameOfThronesFinale"
352,2019-06-16 11:49:30,"I really like the ""King's Landing"" battle scene episode. Total chaos!! Fire everywhere, human body burned, no silly dialogues, just total fear and worry! The unsullied showed no mercy. #GameOfThronesFinale"
353,2019-06-16 10:59:35,"RT @kistengandalf: My mood in #GameOfThrones. What are your thoughts on the #GameOfThronesFinale?
https://t.co/qBosbFI2av"
354,2019-06-16 10:59:23,"RT @kistengandalf: My mood in #GameOfThrones. What are your thoughts on the #GameOfThronesFinale?
https://t.co/qBosbFI2av"
355,2019-06-16 10:59:21,"RT @kistengandalf: My mood in #GameOfThrones. What are your thoughts on the #GameOfThronesFinale?
https://t.co/qBosbFI2av"
356,2019-06-16 10:56:18,"You may agree or not, most of you cheapsters started watching @GameOfThrones as a porn struck series😏 and then ended it by whining about the possibilities of alternate endings. 🐲
#GameOfThronesFinale"
357,2019-06-16 09:00:09,"New video 👍
#YouTube #smallyoutuber #SmallYouTuberArmy #smallyoutubercommunity #SmallYouTubeArmy #GameOfThrones #GameOfThronesFinale
https://t.co/6IjiCMvx9p https://t.co/R1ZFsCOMpz"
358,2019-06-16 08:42:50,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ…"
359,2019-06-16 08:35:36,This was my predictions for how #GameOfThrones was going to end. I think my predictions are better than what we actually got 🙊 #GameOfThronesFinale #GameofThronesSeason8   https://t.co/VVIhskuyHK https://t.co/BKZcMfPzNU
360,2019-06-16 08:22:56,"RT @cutewalter_: #GameOfThronesFinale 

This guy just Perfected the Game of Thrones Characters. 😂😂😂

Which did he get the most?

https://t.…"
361,2019-06-16 08:11:34,"RT @cutewalter_: #GameOfThronesFinale 

This guy just Perfected the Game of Thrones Characters. 😂😂😂

Which did he get the most?

https://t.…"
362,2019-06-16 08:00:30,"RT @realFFK: ""Bend the knee""-Daenarys Targarayan

""Winter is coming""-Jon Snow. 

""For the night is dark and is full of terrors""-Mellisandra…"
363,2019-06-16 07:44:09,"- Halo? I don't want to talk right now, I finally finished #GameOfThronesFinale.
- But you're the one who's calling...

#GoTFinale"
364,2019-06-16 07:34:12,"RT @cutewalter_: #GameOfThronesFinale 

This guy just Perfected the Game of Thrones Characters. 😂😂😂

Which did he get the most?

https://t.…"
365,2019-06-16 07:20:04,"RT @realFFK: ""Bend the knee""-Daenarys Targarayan

""Winter is coming""-Jon Snow. 

""For the night is dark and is full of terrors""-Mellisandra…"
366,2019-06-16 07:13:05,"RT @Shatha816: Why everyone was so unsatisfied and angry by the ending of #GOT #GameOfThronesFinale 
I feel it is the best senario ever 😍👏🏽…"
367,2019-06-16 06:41:10,Dubrovnik is insane irl (and not burned down as seen in #GameOfThronesFinale) 🔥🐉⚔️🐺❄️ https://t.co/fJ4ZsQp80V
